1034495923700712997213361962789109642533238337;2484129827404488282232826786072547034369455434
1034495923700712997213361962789109642533238337;1999834427677859802954
90117304700656941989432145975211525723723771523612132884903013177577863122136760413251;39267286988038805742506709344238411281738
90117304700656941989432145975211525723723771523612132884903013177577863122136760413251;8828487153927189050263920012609
90117304700656941989432145975211525723723771523612132884903013177577863122136760413251;8033126375851398964660476339522
90117304700656941989432145975211525723723771523612132884903013177577863122136760413251;2485000904644653961639758265360035786522783570
573412356879967721559807400246268229;7720857252184396792876312652865
573412356879967721559807400246268229;133479485992869261021377097
573412356879967721559807400246268229;578504186568538161009724422323790401
573412356879967721559807400246268229;7718681185706977458854231303494
573412356879967721559807400246268229;37879812853552534804641964370
8826632690016629438678213415251;8826942146729155262530215439429
8826632690016629438678213415251;8489867464763904717164706176481027540803917
8826632690016629438678213415251;35725544819250729277689980240
8826632690016629438678213415251;117735261466277111655654469
8826632690016629438678213415251;562744754926831754034331439055659341
139486796904418663644488012;698759563078607985323466982618945355271265021770
139486796904418663644488012;33154151527766135678617021244254830354765
139486796904418663644488012;146793521296319076176879801451225115713
139486796904418663644488012;8486771770670115257588587793432548232814925
139486796904418663644488012;139486483945545719623148867
90117304700656941989432145975211525704747220959995553735531317826851695201829184827475;2260410853452046983824829187715913
90117304700656941989432145975211525704747220959995553735531317826851695201829184827475;162692211448175360408254005099453052236
90117304700656941989432145975211525704747220959995553735531317826851695201829184827475;45793883888561066326861450334162384779376045528867149
90117304700656941989432145975211525704747220959995553735531317826851695201829184827475;148065857447356281121622879452053926465
4885268876749520886261989761548048732878822546483129486263723124056;148060583704813098546900868360162080074
4885268876749520886261989761548048732878822546483129486263723124056;30153506303706567672158713153
4885268876749520886261989761548048732878822546483129486263723124056;2485440591016381298111984788660934857846583107
4885268876749520886261989761548048732878822546483129486263723124056;488349109155463463987526
214539033202136284106867917738549425349656984415889353222777040388458379660444790909260;2484827734534861861093337877692383624157425217
214539033202136284106867917738549425349656984415889353222777040388458379660444790909260;2490868076154307454483823083959608735262073166
214539033202136284106867917738549425349656984415889353222777040388458379660444790909260;133507891443866029219474757
214539033202136284106867917738549425349656984415889353222777040388458379660444790909260;129529014205776618475628193672585506369
214539033202136284106867917738549425349656984415889353222777040388458379660444790909260;2484129827404488282232826786072547034369455434
162879769294199834346296446223590848734961749552713;33151555768638351066675719432120669725005
162879769294199834346296446223590848734961749552713;724599368639554096428803050658609922202192709149038089958732
162879769294199834346296446223590848734961749552713;618833605840533474639580176592482793352188945744
134740670723581692647206724;134856573903113892173163382660126697805
134740670723581692647206724;2340193302509645792765360861176146
134740670723581692647206724;2259617951705127841744012841215303
134740670723581692647206724;2685276164366396499384124457323634388748099917
134740670723581692647206724;7718683488877245553406249166146
7020105119142472013;2573075894943575481399378095757846227861468492
7020105119142472013;33542224342864375925903159122
7020105119142472013;7720857252184396792876312652865
7020105119142472013;134768930839588991020396362
43569495812005152465702140217286569416827945306186061;11243582591793394034171996084042085004844292680954569037
43569495812005152465702140217286569416827945306186061;39267338890165742093330040707081831673674
43569495812005152465702140217286569416827945306186061;544942721634312050142277
43569495812005152465702140217286569416827945306186061;30160826291462083118829040193
418464232788;542014868048766908010552095920123457
418464232788;9380319445062996699811716819283
418464232788;134678964544634830849338945
418464232788;41676759515410900242378203140389564633313341087048003
139552725852307234238000713;526905029661158116853874970166452547
139552725852307234238000713;134740614067742226419770696
139552725852307234238000713;8921334887732014144140982425985109852315981
45430407398573423077340737778976651632436120853655299101746750807;698759563078607985323466982618945355271265021770
45430407398573423077340737778976651632436120853655299101746750807;129482708911941716627239464889637953869
45430407398573423077340737778976651632436120853655299101746750807;2171916661665187816691829535257247508060923207
45430407398573423077340737778976651632436120853655299101746750807;178933361881172448419427180733457180852466924873034
74543287303917249516115582940035147809852453280091144824056147;30152330677696513115382050634
74543287303917249516115582940035147809852453280091144824056147;142390512238077617111771323214772212664755555557709
74543287303917249516115582940035147809852453280091144824056147;2260093963624491855011645613172038
74543287303917249516115582940035147809852453280091144824056147;146788208256708169552503974431529656656
74543287303917249516115582940035147809852453280091144824056147;8825392317885824396041110318661
2977327179272907854796602591084697973091733881383838606900874368526917;117815396446659758894182981
2977327179272907854796602591084697973091733881383838606900874368526917;578381939982557004250902959728325964
2977327179272907854796602591084697973091733881383838606900874368526917;7720532055172987787714241913155
2977327179272907854796602591084697973091733881383838606900874368526917;636249097799205450839623049859101717265912001866
4040999701961535017307904998644847238475604;1976141456446406281163658256084549
4040999701961535017307904998644847238475604;154717109373609940758213068001910157130
4040999701961535017307904998644847238475604;10660858352013081740180918350311648413245773
4040999701961535017307904998644847238475604;2260410872875718294420906024984906
42795244291183288209199030826485598266604111700970819;134707501873900580820317001
42795244291183288209199030826485598266604111700970819;133479485992869261021377097
32779076240631120;148081312324999486203938131964699701827
32779076240631120;2321020087138099729134485597675856
32779076240631120;611585777157381995956252860374237401580221034246282723615053
45430407398573423077340737779070234904926055316128940289976978515;8826325608617559209398898942285
45430407398573423077340737779070234904926055316128940289976978515;146793766109223593855564350821878688077
45430407398573423077340737779070234904926055316128940289976978515;129482626674961258452430140737642979652
45430407398573423077340737779070234904926055316128940289976978515;36033721938506368409326675271
45430407398573423077340737779070234904926055316128940289976978515;39267286988038805742506709344238411281738
74549711812567079533870074509469740564185348944179168065972291;34486278239951885230775695681
74549711812567079533870074509469740564185348944179168065972291;573129430635544685916463888791138126
940868561611488594740444851760966;30139031899947850920843436609
940868561611488594740444851760966;7715593622277196482743729678674
940868561611488594740444851760966;505973340326102321496513850771726664
940868561611488594740444851760966;635936538913117307411458062425204556155474567501
31359615487075666;9620268227950571781106268941591426405332298
31359615487075666;35713417929408439940338055501
31359615487075666;505851884793330493554915351432751442
31359615487075666;38922047943913126561862343515309255844173
10572965223519653088084313187272403579792375627272485996569033271363;134702781825835847962616147
10572965223519653088084313187272403579792375627272485996569033271363;7720857252184396792876312652865
10572965223519653088084313187272403579792375627272485996569033271363;129482708911941716627239464889637953869
19083081549802815990127429465001289758588749477311736380680072777;635960488961574363360352474801142859447470943809
19083081549802815990127429465001289758588749477311736380680072777;562744521867627403195870829096431434
19083081549802815990127429465001289758588749477311736380680072777;41661211009040683051406615363666408861514
19083081549802815990127429465001289758588749477311736380680072777;635517328114876316215432638057701953
4443126160139873595031980941464871648462074428624103750;141904498497792147033386054
4443126160139873595031980941464871648462074428624103750;2260573641215919909746916576160078
4443126160139873595031980941464871648462074428624103750;153439844762409211446392150058462704967
4443126160139873595031980941464871648462074428624103750;42794825351043604377374859340324309035043560768037197
15457819052420249138888019332131795903480163159875015988080911238232078457211938779982630859172914427174193888392526;39965074772599107713603936055115109261645
15457819052420249138888019332131795903480163159875015988080911238232078457211938779982630859172914427174193888392526;35729072631964620951347031884
15457819052420249138888019332131795903480163159875015988080911238232078457211938779982630859172914427174193888392526;39947882916142163673134111680511486095171
7021227745659085132;2340512691025873656705379661145929
7021227745659085132;37579146684733639540111142173786044853318
7021227745659085132;39428970486849639652686220884149739825658550706921805
7021227745659085132;35399068885084036558159503693
122476922302276;39279214018449513329865656072311835422281
122476922302276;573413702190366644369854683879338821
122476922302276;133508281581931730284673601
122476922302276;578936002632247476967032471865950151574891422029
762195757893864410827930263317682681111483873634262685536564011002454349;2485000904644653961639758265360035786522783570
762195757893864410827930263317682681111483873634262685536564011002454349;8921334887732014144140982425985109852315981
762195757893864410827930263317682681111483873634262685536564011002454349;2484568786273769058562431357691755034343337802
762195757893864410827930263317682681111483873634262685536564011002454349;37565906691955966010449636290941279825732
762195757893864410827930263317682681111483873634262685536564011002454349;2258096218838012354899
17355961563046371905005410179108983619621309599149891;526035595962794927024969
17355961563046371905005410179108983619621309599149891;578665179127011041561203455076496201
2259300440646440902602807441515843;7718687188039947378272171024716
2259300440646440902602807441515843;35725516799884039821148188487
2259300440646440902602807441515843;178882248297116851227114068425938837604335979425093
10577590996067371004573241290412548950212691859193362756;133508281581931730284673601
10577590996067371004573241290412548950212691859193362756;10057879306227143300604904485083210271780682
10577590996067371004573241290412548950212691859193362756;153439844762409211446392150058462704967
10577590996067371004573241290412548950212691859193362756;2340513319600648185390336541160773
10577590996067371004573241290412548950212691859193362756;8832216671191666595417625423690
3273777982958276932649040897973727912175122255801469965249667023384146;10226299118623315418475329728595825924399437
3273777982958276932649040897973727912175122255801469965249667023384146;35725426888279120542786941765
3273777982958276932649040897973727912175122255801469965249667023384146;134740614067742226419770696
30521787509862996;10672253856243746554237079192254930894872060667952722502
30521787509862996;162799842642087706449675217523402538476131642011201
30521787509862996;35725426888279120542786941765
264830956467382283424192182591182327261568783430;134773577493519470963007113567694320193
264830956467382283424192182591182327261568783430;8351261235744268369422168780611
264830956467382283424192182591182327261568783430;125040872663395149065580097
264830956467382283424192182591182327261568783430;599252062241247501603201400239777091
161342007423697365943536683784282926665;2117249912147855838561046004851020
161342007423697365943536683784282926665;2340195778223245617285981033882946
161342007423697365943536683784282926665;39967800505107871957193742083534557110608
161342007423697365943536683784282926665;2340198882740028021178584366080342
352020721486940775987028318107512609202836546864195915147171197357301581819447503186;153439600426815976848073493910880286021
352020721486940775987028318107512609202836546864195915147171197357301581819447503186;7740146905784668283942797406789
352020721486940775987028318107512609202836546864195915147171197357301581819447503186;148107273808684189353993365026861443406
352020721486940775987028318107512609202836546864195915147171197357301581819447503186;2484998228004952597576459634594113636702188874
22656974574000899948867853909651343410861359014745502486198906146889480501217362207746793411973573953;35399068885084036558159503693
22656974574000899948867853909651343410861359014745502486198906146889480501217362207746793411973573953;7720535715860525676507639149121
22656974574000899948867853909651343410861359014745502486198906146889480501217362207746793411973573953;1851691650147965562191
17355961563046381271950383971414982424980159323928133;2260410875274603066968770816863561
17355961563046381271950383971414982424980159323928133;9968716058314002101210403886842643253190989
17355961563046381271950383971414982424980159323928133;162925640189584826141006388817887371063795056271693
17355961563046381271950383971414982424980159323928133;2057748002742518901018284224439622
264830956467382526100053991821683480372439436629;34480238257331067816068146241
264830956467382526100053991821683480372439436629;35708600968166077772656894290
264830956467382526100053991821683480372439436629;578686256283248415411816161421454401
264830956467382526100053991821683480372439436629;30153525493282715788780926290
119165719769665;2482492043779123024577242428432723
119165719769665;33542121155074372238135618881
119165719769665;2239356966544703976780
15785155092834838805117945327150861022547;2388341320213193297732208411995315992474571328692581196109
15785155092834838805117945327150861022547;36350478815385930278084436306
15785155092834838805117945327150861022547;8489517898716317506992600063797409721183297
2292209110760376842116761816368012894511868580251166986689895226669804565313380982741757815877;117843878354554122856980806
2292209110760376842116761816368012894511868580251166986689895226669804565313380982741757815877;7721466489406569119031746719566
460235267258199555727692;9706358337904871058615259362361152897379397
460235267258199555727692;9615514824532275018174096511074744795291981
460235267258199555727692;2490868076154307454483823083959608735262073166
177462528900677433895862256949493105097367403578920043591918932;7719292930599744253296171443536
177462528900677433895862256949493105097367403578920043591918932;39967800505107871957193742083534557110608
177462528900677433895862256949493105097367403578920043591918932;10099807002133322242962148876270457722804784573359219021
177462528900677433895862256949493105097367403578920043591918932;635960488961574363360352474801142859447470943809
1137440296995808163687763726931232649332585297930364020035;147948961358993631253850445
1137440296995808163687763726931232649332585297930364020035;2685276164366396499384124457323634388748099917
1137440296995808163687763726931232649332585297930364020035;505710386074172607086251860155529797
1137440296995808163687763726931232649332585297930364020035;526701962301336571675946516587573827
1137440296995808163687763726931232649332585297930364020035;8745250273728190791512310833475
74328297527373234460626979522781354625692614674554537025826373;2340198882740028021178584366080342
74328297527373234460626979522781354625692614674554537025826373;2239810306637579838226092435796553
74328297527373234460626979522781354625692614674554537025826373;2172179373011474997981772097367654237091231050
74328297527373234460626979522781354625692614674554537025826373;129482627150663687842273608803383992659
74328297527373234460626979522781354625692614674554537025826373;7720530870638448136096576332105
4443126160139873592347787678569206919228304034542085189;526035595962794927024969
4443126160139873592347787678569206919228304034542085189;526458578919134921486742013902349638
4443126160139873592347787678569206919228304034542085189;35708601044773064997672873537
4443126160139873592347787678569206919228304034542085189;9796490250804033719456565712338495191802189
4443126160139873592347787678569206919228304034542085189;2057590796526919789560865482698049
4040999701955909837145132985024820891905621;2360797893228519269900361403626817
4040999701955909837145132985024820891905621;488349109155463463987526
2036159419977866177605;573413702190366644369854683879338821
2036159419977866177605;30160826291462083118829040193
2036159419977866177605;37911474572081274528661344910682946167117
2036159419977866177605;8591123087762552142112924855873
526034371859246315760709;34480238257331067816068146241
526034371859246315760709;611585391804667188919648509232639833231852827050999112950093
2239892019062373912342997657211979;8489517898716317506992600063797409721183297
2239892019062373912342997657211979;134856390412223493708546192050324071489
2239892019062373912342997657211979;34178011359864670986724730179
2239892019062373912342997657211979;129858114923966869838644462768794527050
2239892019062373912342997657211979;34480313760944909807417909576
9141392271357131053571745661761;34483912148946588170371755850
9141392271357131053571745661761;11051262130035829253570737396873649140885899652486816083
9141392271357131053571745661761;8484054839049137111897084313797591471189834
9141392271357131053571745661761;2341306834325889769702388059496771
9141392271357131053571745661761;599374710825371606953183169146151251
264830956467382424371079945372977502445288712518;8837960375550730741983235378970656270345547
264830956467382424371079945372977502445288712518;9697215226940199112918979931461
264830956467382424371079945372977502445288712518;7723022377138384900871019391300
264830956467382424371079945372977502445288712518;146741700608569215768473024008837755462
161330646110834550300436472424432521627368633632807892795941202;134730912470791624690458969
161330646110834550300436472424432521627368633632807892795941202;140131764810006996962539469016690093907
161330646110834550300436472424432521627368633632807892795941202;10226651437633277120198999687571813838188097
161330646110834550300436472424432521627368633632807892795941202;599374710825371606953183169146151251
3760545176495263395923613041158054730058442557534004002213631878202338723886418508897256556873;2260970403406919076318003568863565
3760545176495263395923613041158054730058442557534004002213631878202338723886418508897256556873;133508281581931730284673601
320160981107101930693438970707859436342255441878409805063562732093272661;2340194860734375611144061514247248
320160981107101930693438970707859436342255441878409805063562732093272661;121352446834371054061907788
320160981107101930693438970707859436342255441878409805063562732093272661;578584367614963984490004309718754632
320160981107101930693438970707859436342255441878409805063562732093272661;2484044393932964504740265571519174021024607809
2129406161035570276419;134678964544634830849338945
2129406161035570276419;138277631696734530443699536
4885689913348396124331703542120516402618105380888905032814087389514;544942721634312050142277
4885689913348396124331703542120516402618105380888905032814087389514;9142627750931993468525147810134
4885689913348396124331703542120516402618105380888905032814087389514;35713417929408439940338055501
4885689913348396124331703542120516402618105380888905032814087389514;153439622210512797951595718632828723522
578341457184131454243339722529197379;636249119344683006529781897876846772471068847946
578341457184131454243339722529197379;2732770835803711846094281204111219374248717890991768625485
578341457184131454243339722529197379;9142627699301370820082364934468
578341457184131454243339722529197379;2732284433449701971541440725589101407828808560997657895245
578341457184131454243339722529197379;578665183456164253248046776099235155
19083081549802815915908809940948032909304570957588474239843132489;31389061791594638614756942148
19083081549802815915908809940948032909304570957588474239843132489;7718673983356568627715788007752
19083081549802815915908809940948032909304570957588474239843132489;128606203441264541336823122
19083081549802815915908809940948032909304570957588474239843132489;134665168334831136254357321
134740689463050002559299405;148138202086043241856856435516909382981
134740689463050002559299405;31396277713785307476458957895
134740689463050002559299405;2260569318320020951382644042393417
134740689463050002559299405;39428970486849639652686220884149739825658550706921805
81961211163394046970574669849186543335082030991599522426216778731497025619;158461009830505194887544592138093951708100326683980
81961211163394046970574669849186543335082030991599522426216778731497025619;40550016012049075037760928850121791079704608838348353
81961211163394046970574669849186543335082030991599522426216778731497025619;556234368009457805091303967536748121892559151437
81961211163394046970574669849186543335082030991599522426216778731497025619;148138285771110215018453014894725062989
81961211163394046970574669849186543335082030991599522426216778731497025619;30147523567087560378116304193
146793563361271736719310694462959863617;148010207887001045448224586
146793563361271736719310694462959863617;3001149099907049239474063935621789931015477086892587315792
146793563361271736719310694462959863617;30153506303706567672158713153
418347115852;134856573903113892173163382660126697805
418347115852;2732770835803711846094281204111219374248717890991768625485
418347115852;35724283630368629094330495817
418380543306;8487470908329837462934937772102659383455562
418380543306;121352446834371054061907788
418380543306;1797725348014645342032
418380543306;9380319445062996699811716819283
264830956467382647955735150475802295368110597454;37918063599510501882561798211518369984332
264830956467382647955735150475802295368110597454;162692372519029751907652332774069858122
264830956467382647955735150475802295368110597454;39267287190075304368051162010703626334790
352020721486941100241177056806308203804087145767479238309185319167140950252189739332;7717763549228091360493411001167
352020721486941100241177056806308203804087145767479238309185319167140950252189739332;2484127090492972071896199298197956986693118273
352020721486941100241177056806308203804087145767479238309185319167140950252189739332;2117249912147855838561046004851020
352020721486941100241177056806308203804087145767479238309185319167140950252189739332;162981326932852419036815817711908931084428241923136541458063693
2437859233234361550516950837579453677412514293520830980426;2340513309767763518250447702682689
2437859233234361550516950837579453677412514293520830980426;8591123087762552142112924855873
2437859233234361550516950837579453677412514293520830980426;37923401340813379597447858754980262997837
34165992880806104616875286860;148148752766451578204132082697702106439
34165992880806104616875286860;2340512691034779849519005820543312
34165992880806104616875286860;10226651437633277120198999687571813838188097
34165992880806104616875286860;2260410872875715040935212909163337
25365766241844503318385338978880883814658161379354503714235954748138293353542857562368984298390384213;34178011359864670986724730179
25365766241844503318385338978880883814658161379354503714235954748138293353542857562368984298390384213;2341226693490546985885164358492493
25365766241844503318385338978880883814658161379354503714235954748138293353542857562368984298390384213;2262517856126245224127490249569272546422519116
25365766241844503318385338978880883814658161379354503714235954748138293353542857562368984298390384213;8351261235744268369422168780611
435761474625;134650778784372526528295509
435761474625;147948497617988746473467722
435761474625;117810930154593651276543314
82051045721845000443182741686236870725533144251077586519135980067324784213;2258096218838012354899
82051045721845000443182741686236870725533144251077586519135980067324784213;134712171516424574672793426
82051045721845000443182741686236870725533144251077586519135980067324784213;39279214018449513329865656072311835422281
30160741435007279638005508163;1797725348014645342032
30160741435007279638005508163;573160980732809319383373850508719934158931327553
30160741435007279638005508163;134861827512265330264567475059829269840
30160741435007279638005508163;36463577712159513478630821135562238107829863871048013
30160741435007279638005508163;8825407982012567349425878296393
9331678291209739598811366271292873912435329274275651917;8826325637063445969957926563666
8590183748071272332238774879059;140747463441300137293279053
8590183748071272332238774879059;8825392317885824396041110318661
8590183748071272332238774879059;127477727128023416212384835
8590183748071272332238774879059;117806025288429386026281295
74543287304020924878675967339218691426362611065859996788744519;2340197640116950712928451917344586
74543287304020924878675967339218691426362611065859996788744519;8749589070420419677372339610948
74543287304020924878675967339218691426362611065859996788744519;8488818792064494232163838684784496880084298
74543287304020924878675967339218691426362611065859996788744519;9697224837048732690923637665610
855714971851506345305;478959284920771712737608
855714971851506345305;9702137604235394905281473177921
855714971851506345305;1976461146027294513698374029631824
1250736617817121307248725749683796226143653223062290245339153894565955;2259617951705127841744012841215303
1250736617817121307248725749683796226143653223062290245339153894565955;125040872663395149065580097
1250736617817121307248725749683796226143653223062290245339153894565955;39261923727961353627394278416049104971082
1250736617817121307248725749683796226143653223062290245339153894565955;30139031899947850920843436609
2128397922148711295312;2259300440645697352755088940558664
2128397922148711295312;9703621452249209277352950698470221862759493
497976878903750940192579;129529013022645902551838005980787073347
497976878903750940192579;142395820422143473777558043482652456277839201268291
497976878903750940192579;556323135477011690205809520251578576457644995914
497976878903750940192579;152079260240633017972623217499359569223
497976878903750940192579;573129430635544685916463888791138126
12788195245930769268165821573946592917951164789021546253364059071811;153439924946569712104739899505297814337
12788195245930769268165821573946592917951164789021546253364059071811;2128397631661533982538
12788195245930769268165821573946592917951164789021546253364059071811;2341226693490546985885164358492493
12788195245930769268165821573946592917951164789021546253364059071811;34483925739444021777301532493
111481940238662;2260410865541600331819166181782085
111481940238662;2573070792038216308510344349725760426291126605
111481940238662;9305118214346297610121750933331
111481940238662;9707024281414466639071127669076254387172682
117810821357954310891266381;34178011359864670986724730179
117810821357954310891266381;37904838653089911426994784372350377358668
117810821357954310891266381;658706727782487262505865616303909837541829665101
117810821357954310891266381;562825402596835270321122096326799181
117810821357954310891266381;2260410872875718294420906024984906
693213003518271226155711941208398198836959887424412436950856;10055824309833579434939695856271104817653827
693213003518271226155711941208398198836959887424412436950856;34178119176407723732569450828
693213003518271226155711941208398198836959887424412436950856;658706727782487262505865616303909837541829665101
693213003518271226155711941208398198836959887424412436950856;578665183456164253248046776099235155
17357457385530580657913985057602976730364449967531346;162799842642087706449675217523402538476131642011201
17357457385530580657913985057602976730364449967531346;8666037556508615523165900333378
17357457385530580657913985057602976730364449967531346;117740208157262973313508676
17357457385530580657913985057602976730364449967531346;2729528176839675075709772035280688248412925770
762235834952042655235040640930680894812065658880778053897546;7718683488877245553406249166146
762235834952042655235040640930680894812065658880778053897546;7720532055172987787714241913155
762235834952042655235040640930680894812065658880778053897546;526035595962794927024969
762235834952042655235040640930680894812065658880778053897546;30165666046907878898148534614
526293851533376391767364;7723022377138384900871019391300
526293851533376391767364;7717763549228091360493411001167
526293851533376391767364;9618225220466169011607062158664202721520961
526293851533376391767364;1999834427677859802954
240862351772541357170057443878794568;8837960375550730741983235378970656270345547
240862351772541357170057443878794568;9224644876980017770296310128970
240862351772541357170057443878794568;2484827734534861861093337877692383624157425217
240862351772541357170057443878794568;8825396949124607427068666933844
240862351772541357170057443878794568;460198223933005974627393
1999267629472295051597;3001146477994331613197149284777137508958855257219630461510
1999267629472295051597;117777985652196174366733644
1999267629472295051597;635522823963289674711036437633330241
1999267629472295051597;2402151914880570451591344050629702
1999267629472295051597;33542168435746256477949356097
2977327179272907854796602591082318680900678355780279247957386737316419;2485000904644653961639758265360035786522783570
2977327179272907854796602591082318680900678355780279247957386737316419;36463577712159513478630821135562238107829863871048013
2977327179272907854796602591082318680900678355780279247957386737316419;129456321813360379209091171112257415239
2977327179272907854796602591082318680900678355780279247957386737316419;33555471380043515790176645705
2977327179272907854796602591082318680900678355780279247957386737316419;39947882916142163673134111680511486095171
195105106086957505893380581954184622864661924998898494065921308847250608220548298601806;636294047674585863970755033240206158096023909703
195105106086957505893380581954184622864661924998898494065921308847250608220548298601806;37911474492560339255660556203446277202258
195105106086957505893380581954184622864661924998898494065921308847250608220548298601806;153439622210512797951595718632828723522
195105106086957505893380581954184622864661924998898494065921308847250608220548298601806;37915462258227929182947246153219150079298
